relativePath,originalExt,originalBytes,webpBytes,deltaBytes,deltaPercent,originalSize,webpSize,quality
matrix-reasoning/assets/problems/3_rpmR1_clD_rC_P13/L1rpmR1_clD_rC_P13_stimulusFULL.png,png,8051,9924,1873,23.26,7.86 KB,9.69 KB,85
matrix-reasoning/assets/problems/40_rpmR10_xD_clA_xPOS_P3/L3rpmR10_xD_clA_xPOS_P3_alternative_0.png,png,1672,850,-822,-49.16,1.63 KB,850.00 B,85
matrix-reasoning/assets/problems/40_rpmR10_xD_clA_xPOS_P3/L3rpmR10_xD_clA_xPOS_P3_alternative_3.png,png,1540,582,-958,-62.21,1.50 KB,582.00 B,85
matrix-reasoning/assets/problems/40_rpmR10_xD_clA_xPOS_P3/L3rpmR10_xD_clA_xPOS_P3_alternative_5.png,png,2721,1458,-1263,-46.42,2.66 KB,1.42 KB,85
matrix-reasoning/assets/problems/40_rpmR10_xD_clA_xPOS_P3/L3rpmR10_xD_clA_xPOS_P3_answer.png,png,2754,1460,-1294,-46.99,2.69 KB,1.43 KB,85
matrix-reasoning/assets/problems/40_rpmR10_xD_clA_xPOS_P3/L3rpmR10_xD_clA_xPOS_P3_stimulus.png,png,35063,22824,-12239,-34.91,34.24 KB,22.29 KB,85
matrix-reasoning/assets/problems/40_rpmR10_xD_clA_xPOS_P3/L3rpmR10_xD_clA_xPOS_P3_stimulusFULL.png,png,36798,24014,-12784,-34.74,35.94 KB,23.45 KB,85
matrix-reasoning/assets/problems/41_rpmR10_xD_clD_xNUM_P9/L3rpmR10_xD_clD_xNUM_P9_alternative_1.png,png,2802,1466,-1336,-47.68,2.74 KB,1.43 KB,85
matrix-reasoning/assets/problems/41_rpmR10_xD_clD_xNUM_P9/L3rpmR10_xD_clD_xNUM_P9_alternative_2.png,png,1099,558,-541,-49.23,1.07 KB,558.00 B,85
matrix-reasoning/assets/problems/41_rpmR10_xD_clD_xNUM_P9/L3rpmR10_xD_clD_xNUM_P9_alternative_6.png,png,1106,794,-312,-28.21,1.08 KB,794.00 B,85
matrix-reasoning/assets/problems/41_rpmR10_xD_clD_xNUM_P9/L3rpmR10_xD_clD_xNUM_P9_answer.png,png,1354,1302,-52,-3.84,1.32 KB,1.27 KB,85
matrix-reasoning/assets/problems/41_rpmR10_xD_clD_xNUM_P9/L3rpmR10_xD_clD_xNUM_P9_stimulus.png,png,21405,14634,-6771,-31.63,20.90 KB,14.29 KB,85
matrix-reasoning/assets/problems/41_rpmR10_xD_clD_xNUM_P9/L3rpmR10_xD_clD_xNUM_P9_stimulusFULL.png,png,21984,15658,-6326,-28.78,21.47 KB,15.29 KB,85
matrix-reasoning/assets/problems/42_rpmR10_xD_clD_xPOS_P7/L3rpmR10_xD_clD_xPOS_P7_alternative_1.png,png,1515,508,-1007,-66.47,1.48 KB,508.00 B,85
matrix-reasoning/assets/problems/42_rpmR10_xD_clD_xPOS_P7/L3rpmR10_xD_clD_xPOS_P7_alternative_3.png,png,1840,806,-1034,-56.20,1.80 KB,806.00 B,85
matrix-reasoning/assets/problems/42_rpmR10_xD_clD_xPOS_P7/L3rpmR10_xD_clD_xPOS_P7_alternative_5.png,png,2345,844,-1501,-64.01,2.29 KB,844.00 B,85
matrix-reasoning/assets/problems/42_rpmR10_xD_clD_xPOS_P7/L3rpmR10_xD_clD_xPOS_P7_answer.png,png,1922,736,-1186,-61.71,1.88 KB,736.00 B,85
matrix-reasoning/assets/problems/42_rpmR10_xD_clD_xPOS_P7/L3rpmR10_xD_clD_xPOS_P7_stimulus.png,png,9274,5050,-4224,-45.55,9.06 KB,4.93 KB,85
matrix-reasoning/assets/problems/42_rpmR10_xD_clD_xPOS_P7/L3rpmR10_xD_clD_xPOS_P7_stimulusFULL.png,png,10492,5508,-4984,-47.50,10.25 KB,5.38 KB,85
matrix-reasoning/assets/problems/43_rpmR10_xD_clD_xNUM_P5/L2rpmR10_xD_clD_xNUM_P5_alternative_0.png,png,1379,1488,109,7.90,1.35 KB,1.45 KB,85
matrix-reasoning/assets/problems/43_rpmR10_xD_clD_xNUM_P5/L2rpmR10_xD_clD_xNUM_P5_alternative_3.png,png,2050,4140,2090,101.95,2.00 KB,4.04 KB,85
matrix-reasoning/assets/problems/43_rpmR10_xD_clD_xNUM_P5/L2rpmR10_xD_clD_xNUM_P5_alternative_4.png,png,1584,2826,1242,78.41,1.55 KB,2.76 KB,85
matrix-reasoning/assets/problems/43_rpmR10_xD_clD_xNUM_P5/L2rpmR10_xD_clD_xNUM_P5_answer.png,png,1593,2956,1363,85.56,1.56 KB,2.89 KB,85
matrix-reasoning/assets/problems/43_rpmR10_xD_clD_xNUM_P5/L2rpmR10_xD_clD_xNUM_P5_stimulus.png,png,38643,34398,-4245,-10.99,37.74 KB,33.59 KB,85
matrix-reasoning/assets/problems/43_rpmR10_xD_clD_xNUM_P5/L2rpmR10_xD_clD_xNUM_P5_stimulusFULL.png,png,39374,36996,-2378,-6.04,38.45 KB,36.13 KB,85
matrix-reasoning/assets/problems/44_rpmR10_xD_clD_xNUM_P1/L2rpmR10_xD_clD_xNUM_P1_alternative_0.png,png,1421,896,-525,-36.95,1.39 KB,896.00 B,85
matrix-reasoning/assets/problems/44_rpmR10_xD_clD_xNUM_P1/L2rpmR10_xD_clD_xNUM_P1_alternative_4.png,png,867,794,-73,-8.42,867.00 B,794.00 B,85
matrix-reasoning/assets/problems/44_rpmR10_xD_clD_xNUM_P1/L2rpmR10_xD_clD_xNUM_P1_alternative_6.png,png,1201,1220,19,1.58,1.17 KB,1.19 KB,85
matrix-reasoning/assets/problems/44_rpmR10_xD_clD_xNUM_P1/L2rpmR10_xD_clD_xNUM_P1_answer.png,png,1241,1494,253,20.39,1.21 KB,1.46 KB,85
matrix-reasoning/assets/problems/44_rpmR10_xD_clD_xNUM_P1/L2rpmR10_xD_clD_xNUM_P1_stimulus.png,png,16500,12754,-3746,-22.70,16.11 KB,12.46 KB,85
matrix-reasoning/assets/problems/44_rpmR10_xD_clD_xNUM_P1/L2rpmR10_xD_clD_xNUM_P1_stimulusFULL.png,png,16969,13990,-2979,-17.56,16.57 KB,13.66 KB,85
matrix-reasoning/assets/problems/45_rpmR12_xP_szP_shD_clA_xNUM_P4/L2rpmR12_xP_szP_shD_clA_xNUM_P4_alternative_0.png,png,1252,1784,532,42.49,1.22 KB,1.74 KB,85
matrix-reasoning/assets/problems/45_rpmR12_xP_szP_shD_clA_xNUM_P4/L2rpmR12_xP_szP_shD_clA_xNUM_P4_alternative_1.png,png,992,844,-148,-14.92,992.00 B,844.00 B,85
matrix-reasoning/assets/problems/45_rpmR12_xP_szP_shD_clA_xNUM_P4/L2rpmR12_xP_szP_shD_clA_xNUM_P4_alternative_5.png,png,1190,1468,278,23.36,1.16 KB,1.43 KB,85
matrix-reasoning/assets/problems/45_rpmR12_xP_szP_shD_clA_xNUM_P4/L2rpmR12_xP_szP_shD_clA_xNUM_P4_answer.png,png,986,760,-226,-22.92,986.00 B,760.00 B,85
matrix-reasoning/assets/problems/45_rpmR12_xP_szP_shD_clA_xNUM_P4/L2rpmR12_xP_szP_shD_clA_xNUM_P4_stimulus.png,png,29540,21358,-8182,-27.70,28.85 KB,20.86 KB,85
matrix-reasoning/assets/problems/45_rpmR12_xP_szP_shD_clA_xNUM_P4/L2rpmR12_xP_szP_shD_clA_xNUM_P4_stimulusFULL.png,png,29746,21818,-7928,-26.65,29.05 KB,21.31 KB,85
matrix-reasoning/assets/problems/46_rpmR12_xP_szP_shD_clA_xPOS_P4/L2rpmR12_xP_szP_shD_clA_xPOS_P4_alternative_3.png,png,1480,2110,630,42.57,1.45 KB,2.06 KB,85
matrix-reasoning/assets/problems/46_rpmR12_xP_szP_shD_clA_xPOS_P4/L2rpmR12_xP_szP_shD_clA_xPOS_P4_alternative_4.png,png,1112,1262,150,13.49,1.09 KB,1.23 KB,85
matrix-reasoning/assets/problems/46_rpmR12_xP_szP_shD_clA_xPOS_P4/L2rpmR12_xP_szP_shD_clA_xPOS_P4_alternative_6.png,png,1075,1118,43,4.00,1.05 KB,1.09 KB,85
matrix-reasoning/assets/problems/46_rpmR12_xP_szP_shD_clA_xPOS_P4/L2rpmR12_xP_szP_shD_clA_xPOS_P4_answer.png,png,1327,1496,169,12.74,1.30 KB,1.46 KB,85
matrix-reasoning/assets/problems/46_rpmR12_xP_szP_shD_clA_xPOS_P4/L2rpmR12_xP_szP_shD_clA_xPOS_P4_stimulus.png,png,13261,10638,-2623,-19.78,12.95 KB,10.39 KB,85
matrix-reasoning/assets/problems/46_rpmR12_xP_szP_shD_clA_xPOS_P4/L2rpmR12_xP_szP_shD_clA_xPOS_P4_stimulusFULL.png,png,13956,11762,-2194,-15.72,13.63 KB,11.49 KB,85
matrix-reasoning/assets/problems/47_rpmR13_xP_szA_sh_D_clA_xNUM_P6/L2rpmR13_xP_szA_sh_D_clA_xNUM_P6_alternative_0.png,png,1293,1894,601,46.48,1.26 KB,1.85 KB,85
matrix-reasoning/assets/problems/47_rpmR13_xP_szA_sh_D_clA_xNUM_P6/L2rpmR13_xP_szA_sh_D_clA_xNUM_P6_alternative_2.png,png,2890,5756,2866,99.17,2.82 KB,5.62 KB,85
matrix-reasoning/assets/problems/47_rpmR13_xP_szA_sh_D_clA_xNUM_P6/L2rpmR13_xP_szA_sh_D_clA_xNUM_P6_alternative_6.png,png,801,406,-395,-49.31,801.00 B,406.00 B,85
matrix-reasoning/assets/problems/47_rpmR13_xP_szA_sh_D_clA_xNUM_P6/L2rpmR13_xP_szA_sh_D_clA_xNUM_P6_answer.png,png,7240,5792,-1448,-20.00,7.07 KB,5.66 KB,85
matrix-reasoning/assets/problems/47_rpmR13_xP_szA_sh_D_clA_xNUM_P6/L2rpmR13_xP_szA_sh_D_clA_xNUM_P6_stimulus.png,png,22002,19414,-2588,-11.76,21.49 KB,18.96 KB,85
matrix-reasoning/assets/problems/47_rpmR13_xP_szA_sh_D_clA_xNUM_P6/L2rpmR13_xP_szA_sh_D_clA_xNUM_P6_stimulusFULL.png,png,29116,24920,-4196,-14.41,28.43 KB,24.34 KB,85
matrix-reasoning/assets/problems/48_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L2rpmR13_xP_szA_sh_D_clA_xPOS_P4_alternative_0.png,png,3166,2364,-802,-25.33,3.09 KB,2.31 KB,85
matrix-reasoning/assets/problems/48_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L2rpmR13_xP_szA_sh_D_clA_xPOS_P4_alternative_2.png,png,1475,1240,-235,-15.93,1.44 KB,1.21 KB,85
matrix-reasoning/assets/problems/48_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L2rpmR13_xP_szA_sh_D_clA_xPOS_P4_alternative_6.png,png,1496,1258,-238,-15.91,1.46 KB,1.23 KB,85
matrix-reasoning/assets/problems/48_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L2rpmR13_xP_szA_sh_D_clA_xPOS_P4_answer.png,png,1473,1248,-225,-15.27,1.44 KB,1.22 KB,85
matrix-reasoning/assets/problems/48_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L2rpmR13_xP_szA_sh_D_clA_xPOS_P4_stimulus.png,png,16968,12222,-4746,-27.97,16.57 KB,11.94 KB,85
matrix-reasoning/assets/problems/48_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L2rpmR13_xP_szA_sh_D_clA_xPOS_P4_stimulusFULL.png,png,17664,13210,-4454,-25.22,17.25 KB,12.90 KB,85
matrix-reasoning/assets/problems/49_rpmR13_xP_szA_sh_D_clA_xNUM_P7/L3rpmR13_xP_szA_sh_D_clA_xNUM_P7_alternative_2.png,png,2999,1298,-1701,-56.72,2.93 KB,1.27 KB,85
matrix-reasoning/assets/problems/49_rpmR13_xP_szA_sh_D_clA_xNUM_P7/L3rpmR13_xP_szA_sh_D_clA_xNUM_P7_alternative_3.png,png,4858,2434,-2424,-49.90,4.74 KB,2.38 KB,85
matrix-reasoning/assets/problems/49_rpmR13_xP_szA_sh_D_clA_xNUM_P7/L3rpmR13_xP_szA_sh_D_clA_xNUM_P7_alternative_5.png,png,2676,1148,-1528,-57.10,2.61 KB,1.12 KB,85
matrix-reasoning/assets/problems/49_rpmR13_xP_szA_sh_D_clA_xNUM_P7/L3rpmR13_xP_szA_sh_D_clA_xNUM_P7_answer.png,png,2588,1164,-1424,-55.02,2.53 KB,1.14 KB,85
matrix-reasoning/assets/problems/49_rpmR13_xP_szA_sh_D_clA_xNUM_P7/L3rpmR13_xP_szA_sh_D_clA_xNUM_P7_stimulus.png,png,23034,20604,-2430,-10.55,22.49 KB,20.12 KB,85
matrix-reasoning/assets/problems/49_rpmR13_xP_szA_sh_D_clA_xNUM_P7/L3rpmR13_xP_szA_sh_D_clA_xNUM_P7_stimulusFULL.png,png,25063,21522,-3541,-14.13,24.48 KB,21.02 KB,85
matrix-reasoning/assets/problems/4_rpmR2_szP_clA_rC_P5/L1rpmR2_szP_clA_rC_P5_alternative_0.png,png,982,1110,128,13.03,982.00 B,1.08 KB,85
matrix-reasoning/assets/problems/4_rpmR2_szP_clA_rC_P5/L1rpmR2_szP_clA_rC_P5_alternative_3.png,png,1239,1604,365,29.46,1.21 KB,1.57 KB,85
matrix-reasoning/assets/problems/4_rpmR2_szP_clA_rC_P5/L1rpmR2_szP_clA_rC_P5_alternative_6.png,png,781,402,-379,-48.53,781.00 B,402.00 B,85
matrix-reasoning/assets/problems/4_rpmR2_szP_clA_rC_P5/L1rpmR2_szP_clA_rC_P5_answer.png,png,1094,1418,324,29.62,1.07 KB,1.38 KB,85
matrix-reasoning/assets/problems/4_rpmR2_szP_clA_rC_P5/L1rpmR2_szP_clA_rC_P5_stimulus.png,png,29039,15938,-13101,-45.12,28.36 KB,15.56 KB,85
matrix-reasoning/assets/problems/4_rpmR2_szP_clA_rC_P5/L1rpmR2_szP_clA_rC_P5_stimulusFULL.png,png,29418,16978,-12440,-42.29,28.73 KB,16.58 KB,85
matrix-reasoning/assets/problems/50_rpmR12_xP_szP_shD_clA_xNUM_P5/L3rpmR12_xP_szP_shD_clA_xNUM_P5_alternative_1.png,png,1219,1472,253,20.75,1.19 KB,1.44 KB,85
matrix-reasoning/assets/problems/50_rpmR12_xP_szP_shD_clA_xNUM_P5/L3rpmR12_xP_szP_shD_clA_xNUM_P5_alternative_2.png,png,1226,1488,262,21.37,1.20 KB,1.45 KB,85
matrix-reasoning/assets/problems/50_rpmR12_xP_szP_shD_clA_xNUM_P5/L3rpmR12_xP_szP_shD_clA_xNUM_P5_alternative_5.png,png,1194,1492,298,24.96,1.17 KB,1.46 KB,85
matrix-reasoning/assets/problems/50_rpmR12_xP_szP_shD_clA_xNUM_P5/L3rpmR12_xP_szP_shD_clA_xNUM_P5_answer.png,png,1218,1392,174,14.29,1.19 KB,1.36 KB,85
matrix-reasoning/assets/problems/50_rpmR12_xP_szP_shD_clA_xNUM_P5/L3rpmR12_xP_szP_shD_clA_xNUM_P5_stimulus.png,png,15394,12004,-3390,-22.02,15.03 KB,11.72 KB,85
matrix-reasoning/assets/problems/50_rpmR12_xP_szP_shD_clA_xNUM_P5/L3rpmR12_xP_szP_shD_clA_xNUM_P5_stimulusFULL.png,png,15932,13048,-2884,-18.10,15.56 KB,12.74 KB,85
matrix-reasoning/assets/problems/51_rpmR1_allC_P9/L1rpmR1_allC_P9_alternative_0.png,png,1566,3054,1488,95.02,1.53 KB,2.98 KB,85
matrix-reasoning/assets/problems/51_rpmR1_allC_P9/L1rpmR1_allC_P9_alternative_3.png,png,1716,3350,1634,95.22,1.68 KB,3.27 KB,85
matrix-reasoning/assets/problems/51_rpmR1_allC_P9/L1rpmR1_allC_P9_alternative_4.png,png,1717,2404,687,40.01,1.68 KB,2.35 KB,85
matrix-reasoning/assets/problems/51_rpmR1_allC_P9/L1rpmR1_allC_P9_answer.png,png,793,506,-287,-36.19,793.00 B,506.00 B,85
matrix-reasoning/assets/problems/51_rpmR1_allC_P9/L1rpmR1_allC_P9_stimulus.png,png,23450,20356,-3094,-13.19,22.90 KB,19.88 KB,85
matrix-reasoning/assets/problems/51_rpmR1_allC_P9/L1rpmR1_allC_P9_stimulusFULL.png,png,23484,20894,-2590,-11.03,22.93 KB,20.40 KB,85
matrix-reasoning/assets/problems/52_rpmR12_xP_szP_shD_clA_xPOS_P6/L3rpmR12_xP_szP_shD_clA_xPOS_P6_alternative_4.png,png,1963,956,-1007,-51.30,1.92 KB,956.00 B,85
matrix-reasoning/assets/problems/52_rpmR12_xP_szP_shD_clA_xPOS_P6/L3rpmR12_xP_szP_shD_clA_xPOS_P6_alternative_5.png,png,5627,3588,-2039,-36.24,5.50 KB,3.50 KB,85
matrix-reasoning/assets/problems/52_rpmR12_xP_szP_shD_clA_xPOS_P6/L3rpmR12_xP_szP_shD_clA_xPOS_P6_alternative_6.png,png,1930,3584,1654,85.70,1.88 KB,3.50 KB,85
matrix-reasoning/assets/problems/52_rpmR12_xP_szP_shD_clA_xPOS_P6/L3rpmR12_xP_szP_shD_clA_xPOS_P6_answer.png,png,1954,946,-1008,-51.59,1.91 KB,946.00 B,85
matrix-reasoning/assets/problems/52_rpmR12_xP_szP_shD_clA_xPOS_P6/L3rpmR12_xP_szP_shD_clA_xPOS_P6_stimulus.png,png,10747,6708,-4039,-37.58,10.50 KB,6.55 KB,85
matrix-reasoning/assets/problems/52_rpmR12_xP_szP_shD_clA_xPOS_P6/L3rpmR12_xP_szP_shD_clA_xPOS_P6_stimulusFULL.png,png,12416,7364,-5052,-40.69,12.13 KB,7.19 KB,85
matrix-reasoning/assets/problems/53_rpmR12_xP_szP_shD_clA_xPOS_P8/L3rpmR12_xP_szP_shD_clA_xPOS_P8_alternative_1.png,png,1336,722,-614,-45.96,1.30 KB,722.00 B,85
matrix-reasoning/assets/problems/53_rpmR12_xP_szP_shD_clA_xPOS_P8/L3rpmR12_xP_szP_shD_clA_xPOS_P8_alternative_2.png,png,6865,4958,-1907,-27.78,6.70 KB,4.84 KB,85
matrix-reasoning/assets/problems/53_rpmR12_xP_szP_shD_clA_xPOS_P8/L3rpmR12_xP_szP_shD_clA_xPOS_P8_alternative_5.png,png,1351,732,-619,-45.82,1.32 KB,732.00 B,85
matrix-reasoning/assets/problems/53_rpmR12_xP_szP_shD_clA_xPOS_P8/L3rpmR12_xP_szP_shD_clA_xPOS_P8_answer.png,png,1332,736,-596,-44.74,1.30 KB,736.00 B,85
matrix-reasoning/assets/problems/53_rpmR12_xP_szP_shD_clA_xPOS_P8/L3rpmR12_xP_szP_shD_clA_xPOS_P8_stimulus.png,png,17332,11142,-6190,-35.71,16.93 KB,10.88 KB,85
matrix-reasoning/assets/problems/53_rpmR12_xP_szP_shD_clA_xPOS_P8/L3rpmR12_xP_szP_shD_clA_xPOS_P8_stimulusFULL.png,png,18145,11622,-6523,-35.95,17.72 KB,11.35 KB,85
matrix-reasoning/assets/problems/54_rpmR13_xP_szA_sh_D_clA_xNUM_P1/L3rpmR13_xP_szA_sh_D_clA_xNUM_P1_alternative_0.png,png,1556,668,-888,-57.07,1.52 KB,668.00 B,85
matrix-reasoning/assets/problems/54_rpmR13_xP_szA_sh_D_clA_xNUM_P1/L3rpmR13_xP_szA_sh_D_clA_xNUM_P1_alternative_4.png,png,802,486,-316,-39.40,802.00 B,486.00 B,85
matrix-reasoning/assets/problems/54_rpmR13_xP_szA_sh_D_clA_xNUM_P1/L3rpmR13_xP_szA_sh_D_clA_xNUM_P1_alternative_6.png,png,1497,678,-819,-54.71,1.46 KB,678.00 B,85
matrix-reasoning/assets/problems/54_rpmR13_xP_szA_sh_D_clA_xNUM_P1/L3rpmR13_xP_szA_sh_D_clA_xNUM_P1_answer.png,png,1547,656,-891,-57.60,1.51 KB,656.00 B,85
matrix-reasoning/assets/problems/54_rpmR13_xP_szA_sh_D_clA_xNUM_P1/L3rpmR13_xP_szA_sh_D_clA_xNUM_P1_stimulus.png,png,16504,15810,-694,-4.21,16.12 KB,15.44 KB,85
matrix-reasoning/assets/problems/54_rpmR13_xP_szA_sh_D_clA_xNUM_P1/L3rpmR13_xP_szA_sh_D_clA_xNUM_P1_stimulusFULL.png,png,17515,16182,-1333,-7.61,17.10 KB,15.80 KB,85
matrix-reasoning/assets/problems/55_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L3rpmR13_xP_szA_sh_D_clA_xPOS_P4_alternative_2.png,png,3681,2304,-1377,-37.41,3.59 KB,2.25 KB,85
matrix-reasoning/assets/problems/55_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L3rpmR13_xP_szA_sh_D_clA_xPOS_P4_alternative_3.png,png,3158,1774,-1384,-43.83,3.08 KB,1.73 KB,85
matrix-reasoning/assets/problems/55_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L3rpmR13_xP_szA_sh_D_clA_xPOS_P4_alternative_6.png,png,3214,1798,-1416,-44.06,3.14 KB,1.76 KB,85
matrix-reasoning/assets/problems/55_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L3rpmR13_xP_szA_sh_D_clA_xPOS_P4_answer.png,png,3214,1726,-1488,-46.30,3.14 KB,1.69 KB,85
matrix-reasoning/assets/problems/55_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L3rpmR13_xP_szA_sh_D_clA_xPOS_P4_stimulus.png,png,15052,10888,-4164,-27.66,14.70 KB,10.63 KB,85
matrix-reasoning/assets/problems/55_rpmR13_xP_szA_sh_D_clA_xPOS_P4/L3rpmR13_xP_szA_sh_D_clA_xPOS_P4_stimulusFULL.png,png,17540,12362,-5178,-29.52,17.13 KB,12.07 KB,85
matrix-reasoning/assets/problems/56_rpmR3_szD_clD_rC_P23/L1rpmR3_szD_clD_rC_P23_alternative_0.png,png,6674,3024,-3650,-54.69,6.52 KB,2.95 KB,85
matrix-reasoning/assets/problems/56_rpmR3_szD_clD_rC_P23/L1rpmR3_szD_clD_rC_P23_alternative_5.png,png,6430,3046,-3384,-52.63,6.28 KB,2.97 KB,85
matrix-reasoning/assets/problems/56_rpmR3_szD_clD_rC_P23/L1rpmR3_szD_clD_rC_P23_alternative_6.png,png,5666,3024,-2642,-46.63,5.53 KB,2.95 KB,85
matrix-reasoning/assets/problems/56_rpmR3_szD_clD_rC_P23/L1rpmR3_szD_clD_rC_P23_answer.png,png,6539,2860,-3679,-56.26,6.39 KB,2.79 KB,85
matrix-reasoning/assets/problems/56_rpmR3_szD_clD_rC_P23/L1rpmR3_szD_clD_rC_P23_stimulus.png,png,39682,21788,-17894,-45.09,38.75 KB,21.28 KB,85
matrix-reasoning/assets/problems/56_rpmR3_szD_clD_rC_P23/L1rpmR3_szD_clD_rC_P23_stimulusFULL.png,png,45323,24038,-21285,-46.96,44.26 KB,23.47 KB,85
matrix-reasoning/assets/problems/5_rpmR2_szP_clD_rC_P2/L1rpmR2_szP_clD_rC_P2_alternative_0.png,png,1137,1526,389,34.21,1.11 KB,1.49 KB,85
matrix-reasoning/assets/problems/5_rpmR2_szP_clD_rC_P2/L1rpmR2_szP_clD_rC_P2_alternative_2.png,png,1288,2132,844,65.53,1.26 KB,2.08 KB,85
matrix-reasoning/assets/problems/5_rpmR2_szP_clD_rC_P2/L1rpmR2_szP_clD_rC_P2_alternative_6.png,png,1478,2408,930,62.92,1.44 KB,2.35 KB,85
matrix-reasoning/assets/problems/5_rpmR2_szP_clD_rC_P2/L1rpmR2_szP_clD_rC_P2_answer.png,png,1282,2054,772,60.22,1.25 KB,2.01 KB,85
matrix-reasoning/assets/problems/5_rpmR2_szP_clD_rC_P2/L1rpmR2_szP_clD_rC_P2_stimulus.png,png,20434,11560,-8874,-43.43,19.96 KB,11.29 KB,85
matrix-reasoning/assets/problems/5_rpmR2_szP_clD_rC_P2/L1rpmR2_szP_clD_rC_P2_stimulusFULL.png,png,21015,13250,-7765,-36.95,20.52 KB,12.94 KB,85
matrix-reasoning/assets/problems/6_rpmR3_szD_clA_rC_P3/L1rpmR3_szD_clA_rC_P3_alternative_2.png,png,789,470,-319,-40.43,789.00 B,470.00 B,85
matrix-reasoning/assets/problems/6_rpmR3_szD_clA_rC_P3/L1rpmR3_szD_clA_rC_P3_alternative_3.png,png,1746,3484,1738,99.54,1.71 KB,3.40 KB,85
matrix-reasoning/assets/problems/6_rpmR3_szD_clA_rC_P3/L1rpmR3_szD_clA_rC_P3_alternative_4.png,png,1122,1438,316,28.16,1.10 KB,1.40 KB,85
matrix-reasoning/assets/problems/6_rpmR3_szD_clA_rC_P3/L1rpmR3_szD_clA_rC_P3_answer.png,png,1543,2818,1275,82.63,1.51 KB,2.75 KB,85
matrix-reasoning/assets/problems/6_rpmR3_szD_clA_rC_P3/L1rpmR3_szD_clA_rC_P3_stimulus.png,png,28475,19074,-9401,-33.01,27.81 KB,18.63 KB,85
matrix-reasoning/assets/problems/6_rpmR3_szD_clA_rC_P3/L1rpmR3_szD_clA_rC_P3_stimulusFULL.png,png,29238,21560,-7678,-26.26,28.55 KB,21.05 KB,85
matrix-reasoning/assets/problems/7_rpmR3_szD_clD_rC_P1/L1rpmR3_szD_clD_rC_P1_alternative_2.png,png,1424,2498,1074,75.42,1.39 KB,2.44 KB,85
matrix-reasoning/assets/problems/7_rpmR3_szD_clD_rC_P1/L1rpmR3_szD_clD_rC_P1_alternative_5.png,png,1256,1580,324,25.80,1.23 KB,1.54 KB,85
matrix-reasoning/assets/problems/7_rpmR3_szD_clD_rC_P1/L1rpmR3_szD_clD_rC_P1_alternative_6.png,png,1762,3046,1284,72.87,1.72 KB,2.97 KB,85
matrix-reasoning/assets/problems/7_rpmR3_szD_clD_rC_P1/L1rpmR3_szD_clD_rC_P1_answer.png,png,1926,3948,2022,104.98,1.88 KB,3.86 KB,85
matrix-reasoning/assets/problems/7_rpmR3_szD_clD_rC_P1/L1rpmR3_szD_clD_rC_P1_stimulus.png,png,26142,14244,-11898,-45.51,25.53 KB,13.91 KB,85
matrix-reasoning/assets/problems/7_rpmR3_szD_clD_rC_P1/L1rpmR3_szD_clD_rC_P1_stimulusFULL.png,png,27639,17642,-9997,-36.17,26.99 KB,17.23 KB,85
matrix-reasoning/assets/problems/8_rpmR4_szA_clA_rC_P6/L1rpmR4_szA_clA_rC_P6_alternative_0.png,png,3485,1560,-1925,-55.24,3.40 KB,1.52 KB,85
matrix-reasoning/assets/problems/8_rpmR4_szA_clA_rC_P6/L1rpmR4_szA_clA_rC_P6_alternative_1.png,png,4227,1882,-2345,-55.48,4.13 KB,1.84 KB,85
matrix-reasoning/assets/problems/8_rpmR4_szA_clA_rC_P6/L1rpmR4_szA_clA_rC_P6_alternative_3.png,png,3157,1522,-1635,-51.79,3.08 KB,1.49 KB,85
matrix-reasoning/assets/problems/8_rpmR4_szA_clA_rC_P6/L1rpmR4_szA_clA_rC_P6_answer.png,png,3008,1242,-1766,-58.71,2.94 KB,1.21 KB,85
matrix-reasoning/assets/problems/8_rpmR4_szA_clA_rC_P6/L1rpmR4_szA_clA_rC_P6_stimulus.png,png,25814,14994,-10820,-41.92,25.21 KB,14.64 KB,85
matrix-reasoning/assets/problems/8_rpmR4_szA_clA_rC_P6/L1rpmR4_szA_clA_rC_P6_stimulusFULL.png,png,27883,15904,-11979,-42.96,27.23 KB,15.53 KB,85
matrix-reasoning/assets/problems/9_rpmR4_szA_clA_rC_P7/L1rpmR4_szA_clA_rC_P7_alternative_0.png,png,1004,1062,58,5.78,1004.00 B,1.04 KB,85
matrix-reasoning/assets/problems/9_rpmR4_szA_clA_rC_P7/L1rpmR4_szA_clA_rC_P7_alternative_3.png,png,1522,2000,478,31.41,1.49 KB,1.95 KB,85
matrix-reasoning/assets/problems/9_rpmR4_szA_clA_rC_P7/L1rpmR4_szA_clA_rC_P7_alternative_5.png,png,1892,3878,1986,104.97,1.85 KB,3.79 KB,85
